id,date,city,state,fuel,price_inr_per_litre,Brent_Crude,USD_INR
6585,2022-10-31,Bengaluru,Karnataka,diesel,87.89,93.3,82.73
6584,2022-10-31,Bengaluru,Karnataka,petrol,101.94,93.3,82.73
6583,2022-10-31,Kolkata,West Bengal,diesel,92.76,93.3,82.73
6582,2022-10-31,Kolkata,West Bengal,petrol,106.03,93.3,82.73
6581,2022-10-31,Chennai,Tamil Nadu,diesel,94.24,93.3,82.73
6580,2022-10-31,Chennai,Tamil Nadu,petrol,102.63,93.3,82.73
6579,2022-10-31,Mumbai,Maharashtra,diesel,94.27,93.3,82.73
6578,2022-10-31,Mumbai,Maharashtra,petrol,106.31,93.3,82.73
6577,2022-10-31,Delhi,Delhi,diesel,89.62,93.3,82.73
6576,2022-10-31,Delhi,Delhi,petrol,96.72,93.3,82.73
6599,2022-11-01,Lucknow,Uttar Pradesh,diesel,89.76,95.12,82.62
6598,2022-11-01,Lucknow,Uttar Pradesh,petrol,96.57,95.12,82.62
6597,2022-11-01,Bengaluru,Karnataka,diesel,87.89,95.12,82.62
6596,2022-11-01,Bengaluru,Karnataka,petrol,101.94,95.12,82.62
6595,2022-11-01,Kolkata,West Bengal,diesel,92.76,95.12,82.62
6594,2022-11-01,Kolkata,West Bengal,petrol,106.03,95.12,82.62
6593,2022-11-01,Chennai,Tamil Nadu,diesel,94.24,95.12,82.62
6592,2022-11-01,Chennai,Tamil Nadu,petrol,102.63,95.12,82.62
6591,2022-11-01,Mumbai,Maharashtra,diesel,94.27,95.12,82.62
6590,2022-11-01,Mumbai,Maharashtra,petrol,106.31,95.12,82.62
6589,2022-11-01,Delhi,Delhi,diesel,89.62,95.12,82.62
6588,2022-11-01,Delhi,Delhi,petrol,96.72,95.12,82.62
6611,2022-11-02,Lucknow,Uttar Pradesh,diesel,89.76,96.07,82.72
6610,2022-11-02,Lucknow,Uttar Pradesh,petrol,96.57,96.07,82.72
6609,2022-11-02,Bengaluru,Karnataka,diesel,87.89,96.07,82.72
6608,2022-11-02,Bengaluru,Karnataka,petrol,101.94,96.07,82.72
6607,2022-11-02,Kolkata,West Bengal,diesel,92.76,96.07,82.72
6606,2022-11-02,Kolkata,West Bengal,petrol,106.03,96.07,82.72
6604,2022-11-02,Chennai,Tamil Nadu,petrol,102.63,96.07,82.72
6603,2022-11-02,Mumbai,Maharashtra,diesel,94.27,96.07,82.72
6602,2022-11-02,Mumbai,Maharashtra,petrol,106.31,96.07,82.72
6601,2022-11-02,Delhi,Delhi,diesel,89.62,96.07,82.72
6600,2022-11-02,Delhi,Delhi,petrol,96.72,96.07,82.72
6605,2022-11-02,Chennai,Tamil Nadu,diesel,94.24,96.07,82.72
6619,2022-11-03,Kolkata,West Bengal,diesel,92.76,95.29,82.76
6623,2022-11-03,Lucknow,Uttar Pradesh,diesel,89.76,95.29,82.76
6622,2022-11-03,Lucknow,Uttar Pradesh,petrol,96.57,95.29,82.76
6621,2022-11-03,Bengaluru,Karnataka,diesel,87.89,95.29,82.76
6620,2022-11-03,Bengaluru,Karnataka,petrol,101.94,95.29,82.76
6618,2022-11-03,Kolkata,West Bengal,petrol,106.03,95.29,82.76
6617,2022-11-03,Chennai,Tamil Nadu,diesel,94.24,95.29,82.76
6616,2022-11-03,Chennai,Tamil Nadu,petrol,102.63,95.29,82.76
6615,2022-11-03,Mumbai,Maharashtra,diesel,94.27,95.29,82.76
6614,2022-11-03,Mumbai,Maharashtra,petrol,106.31,95.29,82.76
6613,2022-11-03,Delhi,Delhi,diesel,89.62,95.29,82.76
6612,2022-11-03,Delhi,Delhi,petrol,96.72,95.29,82.76
6635,2022-11-04,Lucknow,Uttar Pradesh,diesel,89.76,99.53,82.03
6634,2022-11-04,Lucknow,Uttar Pradesh,petrol,96.57,99.53,82.03
6633,2022-11-04,Bengaluru,Karnataka,diesel,87.89,99.53,82.03
6632,2022-11-04,Bengaluru,Karnataka,petrol,101.94,99.53,82.03
6631,2022-11-04,Kolkata,West Bengal,diesel,92.76,99.53,82.03
6630,2022-11-04,Kolkata,West Bengal,petrol,106.03,99.53,82.03
6628,2022-11-04,Chennai,Tamil Nadu,petrol,102.63,99.53,82.03
6627,2022-11-04,Mumbai,Maharashtra,diesel,94.27,99.53,82.03
6626,2022-11-04,Mumbai,Maharashtra,petrol,106.31,99.53,82.03
6625,2022-11-04,Delhi,Delhi,diesel,89.62,99.53,82.03
6624,2022-11-04,Delhi,Delhi,petrol,96.72,99.53,82.03
6629,2022-11-04,Chennai,Tamil Nadu,diesel,94.24,99.53,82.03
6643,2022-11-05,Kolkata,West Bengal,diesel,92.76,99.53,82.03
6647,2022-11-05,Lucknow,Uttar Pradesh,diesel,89.76,99.53,82.03
6646,2022-11-05,Lucknow,Uttar Pradesh,petrol,96.57,99.53,82.03
6645,2022-11-05,Bengaluru,Karnataka,diesel,87.89,99.53,82.03
6644,2022-11-05,Bengaluru,Karnataka,petrol,101.94,99.53,82.03
6642,2022-11-05,Kolkata,West Bengal,petrol,106.03,99.53,82.03
6641,2022-11-05,Chennai,Tamil Nadu,diesel,94.24,99.53,82.03
6640,2022-11-05,Chennai,Tamil Nadu,petrol,102.63,99.53,82.03
6639,2022-11-05,Mumbai,Maharashtra,diesel,94.27,99.53,82.03
6638,2022-11-05,Mumbai,Maharashtra,petrol,106.31,99.53,82.03
6637,2022-11-05,Delhi,Delhi,diesel,89.62,99.53,82.03
6636,2022-11-05,Delhi,Delhi,petrol,96.72,99.53,82.03
6659,2022-11-06,Lucknow,Uttar Pradesh,diesel,89.76,99.53,82.03
6658,2022-11-06,Lucknow,Uttar Pradesh,petrol,96.57,99.53,82.03
6657,2022-11-06,Bengaluru,Karnataka,diesel,87.89,99.53,82.03
6656,2022-11-06,Bengaluru,Karnataka,petrol,101.94,99.53,82.03
6655,2022-11-06,Kolkata,West Bengal,diesel,92.76,99.53,82.03
6654,2022-11-06,Kolkata,West Bengal,petrol,106.03,99.53,82.03
6653,2022-11-06,Chennai,Tamil Nadu,diesel,94.24,99.53,82.03
6652,2022-11-06,Chennai,Tamil Nadu,petrol,102.63,99.53,82.03
6651,2022-11-06,Mumbai,Maharashtra,diesel,94.27,99.53,82.03
6650,2022-11-06,Mumbai,Maharashtra,petrol,106.31,99.53,82.03
6649,2022-11-06,Delhi,Delhi,diesel,89.62,99.53,82.03
6648,2022-11-06,Delhi,Delhi,petrol,96.72,99.53,82.03
6670,2022-11-07,Lucknow,Uttar Pradesh,petrol,96.57,99.87,81.95
6669,2022-11-07,Bengaluru,Karnataka,diesel,87.89,99.87,81.95
6668,2022-11-07,Bengaluru,Karnataka,petrol,101.94,99.87,81.95
6667,2022-11-07,Kolkata,West Bengal,diesel,92.76,99.87,81.95
6666,2022-11-07,Kolkata,West Bengal,petrol,106.03,99.87,81.95
6671,2022-11-07,Lucknow,Uttar Pradesh,diesel,89.76,99.87,81.95
6664,2022-11-07,Chennai,Tamil Nadu,petrol,102.63,99.87,81.95
6663,2022-11-07,Mumbai,Maharashtra,diesel,94.27,99.87,81.95
6662,2022-11-07,Mumbai,Maharashtra,petrol,106.31,99.87,81.95
6661,2022-11-07,Delhi,Delhi,diesel,89.62,99.87,81.95
6660,2022-11-07,Delhi,Delhi,petrol,96.72,99.87,81.95
6665,2022-11-07,Chennai,Tamil Nadu,diesel,94.24,99.87,81.95
6683,2022-11-08,Lucknow,Uttar Pradesh,diesel,89.76,96.85,81.27
6682,2022-11-08,Lucknow,Uttar Pradesh,petrol,96.57,96.85,81.27
6681,2022-11-08,Bengaluru,Karnataka,diesel,87.89,96.85,81.27
6680,2022-11-08,Bengaluru,Karnataka,petrol,101.94,96.85,81.27
6679,2022-11-08,Kolkata,West Bengal,diesel,92.76,96.85,81.27
6678,2022-11-08,Kolkata,West Bengal,petrol,106.03,96.85,81.27
6677,2022-11-08,Chennai,Tamil Nadu,diesel,94.24,96.85,81.27
6676,2022-11-08,Chennai,Tamil Nadu,petrol,102.63,96.85,81.27
6675,2022-11-08,Mumbai,Maharashtra,diesel,94.27,96.85,81.27
6674,2022-11-08,Mumbai,Maharashtra,petrol,106.31,96.85,81.27
6673,2022-11-08,Delhi,Delhi,diesel,89.62,96.85,81.27
6672,2022-11-08,Delhi,Delhi,petrol,96.72,96.85,81.27
6695,2022-11-09,Lucknow,Uttar Pradesh,diesel,89.76,93.05,81.25
6694,2022-11-09,Lucknow,Uttar Pradesh,petrol,96.57,93.05,81.25
6693,2022-11-09,Bengaluru,Karnataka,diesel,87.89,93.05,81.25
6692,2022-11-09,Bengaluru,Karnataka,petrol,101.94,93.05,81.25
6691,2022-11-09,Kolkata,West Bengal,diesel,92.76,93.05,81.25
6690,2022-11-09,Kolkata,West Bengal,petrol,106.03,93.05,81.25
6689,2022-11-09,Chennai,Tamil Nadu,diesel,94.24,93.05,81.25
6688,2022-11-09,Chennai,Tamil Nadu,petrol,102.63,93.05,81.25
6687,2022-11-09,Mumbai,Maharashtra,diesel,94.27,93.05,81.25
6686,2022-11-09,Mumbai,Maharashtra,petrol,106.31,93.05,81.25
6685,2022-11-09,Delhi,Delhi,diesel,89.62,93.05,81.25
6684,2022-11-09,Delhi,Delhi,petrol,96.72,93.05,81.25
6707,2022-11-10,Lucknow,Uttar Pradesh,diesel,89.76,94.25,80.72
6706,2022-11-10,Lucknow,Uttar Pradesh,petrol,96.57,94.25,80.72
6705,2022-11-10,Bengaluru,Karnataka,diesel,87.89,94.25,80.72
6704,2022-11-10,Bengaluru,Karnataka,petrol,101.94,94.25,80.72
6703,2022-11-10,Kolkata,West Bengal,diesel,92.76,94.25,80.72
6702,2022-11-10,Kolkata,West Bengal,petrol,106.03,94.25,80.72
6701,2022-11-10,Chennai,Tamil Nadu,diesel,94.24,94.25,80.72
6700,2022-11-10,Chennai,Tamil Nadu,petrol,102.63,94.25,80.72
6699,2022-11-10,Mumbai,Maharashtra,diesel,94.27,94.25,80.72
6698,2022-11-10,Mumbai,Maharashtra,petrol,106.31,94.25,80.72
6697,2022-11-10,Delhi,Delhi,diesel,89.62,94.25,80.72
6696,2022-11-10,Delhi,Delhi,petrol,96.72,94.25,80.72
6718,2022-11-11,Lucknow,Uttar Pradesh,petrol,96.57,96.37,80.72
6717,2022-11-11,Bengaluru,Karnataka,diesel,87.89,96.37,80.72
6716,2022-11-11,Bengaluru,Karnataka,petrol,101.94,96.37,80.72
6715,2022-11-11,Kolkata,West Bengal,diesel,92.76,96.37,80.72
6714,2022-11-11,Kolkata,West Bengal,petrol,106.03,96.37,80.72
6719,2022-11-11,Lucknow,Uttar Pradesh,diesel,89.76,96.37,80.72
6712,2022-11-11,Chennai,Tamil Nadu,petrol,102.63,96.37,80.72
6711,2022-11-11,Mumbai,Maharashtra,diesel,94.27,96.37,80.72
6710,2022-11-11,Mumbai,Maharashtra,petrol,106.31,96.37,80.72
6709,2022-11-11,Delhi,Delhi,diesel,89.62,96.37,80.72
6708,2022-11-11,Delhi,Delhi,petrol,96.72,96.37,80.72
6713,2022-11-11,Chennai,Tamil Nadu,diesel,94.24,96.37,80.72
6731,2022-11-12,Lucknow,Uttar Pradesh,diesel,89.76,96.37,80.72
6730,2022-11-12,Lucknow,Uttar Pradesh,petrol,96.57,96.37,80.72
6729,2022-11-12,Bengaluru,Karnataka,diesel,87.89,96.37,80.72
6728,2022-11-12,Bengaluru,Karnataka,petrol,101.94,96.37,80.72
6727,2022-11-12,Kolkata,West Bengal,diesel,92.76,96.37,80.72
6726,2022-11-12,Kolkata,West Bengal,petrol,106.03,96.37,80.72
6725,2022-11-12,Chennai,Tamil Nadu,diesel,94.24,96.37,80.72
6724,2022-11-12,Chennai,Tamil Nadu,petrol,102.63,96.37,80.72
6723,2022-11-12,Mumbai,Maharashtra,diesel,94.27,96.37,80.72
6722,2022-11-12,Mumbai,Maharashtra,petrol,106.31,96.37,80.72
6721,2022-11-12,Delhi,Delhi,diesel,89.62,96.37,80.72
6720,2022-11-12,Delhi,Delhi,petrol,96.72,96.37,80.72
6742,2022-11-13,Lucknow,Uttar Pradesh,petrol,96.57,96.37,80.72
6741,2022-11-13,Bengaluru,Karnataka,diesel,87.89,96.37,80.72
6740,2022-11-13,Bengaluru,Karnataka,petrol,101.94,96.37,80.72
6739,2022-11-13,Kolkata,West Bengal,diesel,92.76,96.37,80.72
6738,2022-11-13,Kolkata,West Bengal,petrol,106.03,96.37,80.72
6743,2022-11-13,Lucknow,Uttar Pradesh,diesel,89.76,96.37,80.72
6736,2022-11-13,Chennai,Tamil Nadu,petrol,102.63,96.37,80.72
6735,2022-11-13,Mumbai,Maharashtra,diesel,94.27,96.37,80.72
6734,2022-11-13,Mumbai,Maharashtra,petrol,106.31,96.37,80.72
6733,2022-11-13,Delhi,Delhi,diesel,89.62,96.37,80.72
6732,2022-11-13,Delhi,Delhi,petrol,96.72,96.37,80.72
6737,2022-11-13,Chennai,Tamil Nadu,diesel,94.24,96.37,80.72
6754,2022-11-14,Lucknow,Uttar Pradesh,petrol,96.57,93.59,80.98
6753,2022-11-14,Bengaluru,Karnataka,diesel,87.89,93.59,80.98
6752,2022-11-14,Bengaluru,Karnataka,petrol,101.94,93.59,80.98
6751,2022-11-14,Kolkata,West Bengal,diesel,92.76,93.59,80.98
6750,2022-11-14,Kolkata,West Bengal,petrol,106.03,93.59,80.98
6755,2022-11-14,Lucknow,Uttar Pradesh,diesel,89.76,93.59,80.98
6748,2022-11-14,Chennai,Tamil Nadu,petrol,102.63,93.59,80.98
6747,2022-11-14,Mumbai,Maharashtra,diesel,94.27,93.59,80.98
6746,2022-11-14,Mumbai,Maharashtra,petrol,106.31,93.59,80.98
6745,2022-11-14,Delhi,Delhi,diesel,89.62,93.59,80.98
6744,2022-11-14,Delhi,Delhi,petrol,96.72,93.59,80.98
6749,2022-11-14,Chennai,Tamil Nadu,diesel,94.24,93.59,80.98
6767,2022-11-15,Lucknow,Uttar Pradesh,diesel,89.76,94.3,80.94
6766,2022-11-15,Lucknow,Uttar Pradesh,petrol,96.57,94.3,80.94
6765,2022-11-15,Bengaluru,Karnataka,diesel,87.89,94.3,80.94
6764,2022-11-15,Bengaluru,Karnataka,petrol,101.94,94.3,80.94
6763,2022-11-15,Kolkata,West Bengal,diesel,92.76,94.3,80.94
6762,2022-11-15,Kolkata,West Bengal,petrol,106.03,94.3,80.94
6761,2022-11-15,Chennai,Tamil Nadu,diesel,94.24,94.3,80.94
6759,2022-11-15,Mumbai,Maharashtra,diesel,94.27,94.3,80.94
6758,2022-11-15,Mumbai,Maharashtra,petrol,106.31,94.3,80.94
6757,2022-11-15,Delhi,Delhi,diesel,89.62,94.3,80.94
6756,2022-11-15,Delhi,Delhi,petrol,96.72,94.3,80.94
6760,2022-11-15,Chennai,Tamil Nadu,petrol,102.63,94.3,80.94
6775,2022-11-16,Kolkata,West Bengal,diesel,92.76,92.61,81.46
6779,2022-11-16,Lucknow,Uttar Pradesh,diesel,89.76,92.61,81.46
6778,2022-11-16,Lucknow,Uttar Pradesh,petrol,96.57,92.61,81.46
6777,2022-11-16,Bengaluru,Karnataka,diesel,87.89,92.61,81.46
6776,2022-11-16,Bengaluru,Karnataka,petrol,101.94,92.61,81.46
6774,2022-11-16,Kolkata,West Bengal,petrol,106.03,92.61,81.46
6773,2022-11-16,Chennai,Tamil Nadu,diesel,94.24,92.61,81.46
6772,2022-11-16,Chennai,Tamil Nadu,petrol,102.63,92.61,81.46
6771,2022-11-16,Mumbai,Maharashtra,diesel,94.27,92.61,81.46
6770,2022-11-16,Mumbai,Maharashtra,petrol,106.31,92.61,81.46
6769,2022-11-16,Delhi,Delhi,diesel,89.62,92.61,81.46
6768,2022-11-16,Delhi,Delhi,petrol,96.72,92.61,81.46
6791,2022-11-17,Lucknow,Uttar Pradesh,diesel,89.76,91.0,81.69
6790,2022-11-17,Lucknow,Uttar Pradesh,petrol,96.57,91.0,81.69
6789,2022-11-17,Bengaluru,Karnataka,diesel,87.89,91.0,81.69
6788,2022-11-17,Bengaluru,Karnataka,petrol,101.94,91.0,81.69
6787,2022-11-17,Kolkata,West Bengal,diesel,92.76,91.0,81.69
6786,2022-11-17,Kolkata,West Bengal,petrol,106.03,91.0,81.69
6784,2022-11-17,Chennai,Tamil Nadu,petrol,102.63,91.0,81.69
6783,2022-11-17,Mumbai,Maharashtra,diesel,94.27,91.0,81.69
6782,2022-11-17,Mumbai,Maharashtra,petrol,106.31,91.0,81.69
6781,2022-11-17,Delhi,Delhi,diesel,89.62,91.0,81.69
6780,2022-11-17,Delhi,Delhi,petrol,96.72,91.0,81.69
6785,2022-11-17,Chennai,Tamil Nadu,diesel,94.24,91.0,81.69
6799,2022-11-18,Kolkata,West Bengal,diesel,92.76,88.93,81.76
6803,2022-11-18,Lucknow,Uttar Pradesh,diesel,89.76,88.93,81.76
6802,2022-11-18,Lucknow,Uttar Pradesh,petrol,96.57,88.93,81.76
6801,2022-11-18,Bengaluru,Karnataka,diesel,87.89,88.93,81.76
6800,2022-11-18,Bengaluru,Karnataka,petrol,101.94,88.93,81.76
6798,2022-11-18,Kolkata,West Bengal,petrol,106.03,88.93,81.76
6792,2022-11-18,Delhi,Delhi,petrol,96.72,88.93,81.76
6796,2022-11-18,Chennai,Tamil Nadu,petrol,102.63,88.93,81.76
6795,2022-11-18,Mumbai,Maharashtra,diesel,94.27,88.93,81.76
6794,2022-11-18,Mumbai,Maharashtra,petrol,106.31,88.93,81.76
6793,2022-11-18,Delhi,Delhi,diesel,89.62,88.93,81.76
6797,2022-11-18,Chennai,Tamil Nadu,diesel,94.24,88.93,81.76
6811,2022-11-19,Kolkata,West Bengal,diesel,92.76,88.93,81.76
6815,2022-11-19,Lucknow,Uttar Pradesh,diesel,89.76,88.93,81.76
6814,2022-11-19,Lucknow,Uttar Pradesh,petrol,96.57,88.93,81.76
6813,2022-11-19,Bengaluru,Karnataka,diesel,87.89,88.93,81.76
6812,2022-11-19,Bengaluru,Karnataka,petrol,101.94,88.93,81.76
6810,2022-11-19,Kolkata,West Bengal,petrol,106.03,88.93,81.76
6804,2022-11-19,Delhi,Delhi,petrol,96.72,88.93,81.76
6808,2022-11-19,Chennai,Tamil Nadu,petrol,102.63,88.93,81.76
6807,2022-11-19,Mumbai,Maharashtra,diesel,94.27,88.93,81.76
6806,2022-11-19,Mumbai,Maharashtra,petrol,106.31,88.93,81.76
6805,2022-11-19,Delhi,Delhi,diesel,89.62,88.93,81.76
6809,2022-11-19,Chennai,Tamil Nadu,diesel,94.24,88.93,81.76
6827,2022-11-20,Lucknow,Uttar Pradesh,diesel,89.76,88.93,81.76
6826,2022-11-20,Lucknow,Uttar Pradesh,petrol,96.57,88.93,81.76
6825,2022-11-20,Bengaluru,Karnataka,diesel,87.89,88.93,81.76
6824,2022-11-20,Bengaluru,Karnataka,petrol,101.94,88.93,81.76
6823,2022-11-20,Kolkata,West Bengal,diesel,92.76,88.93,81.76
6822,2022-11-20,Kolkata,West Bengal,petrol,106.03,88.93,81.76
6820,2022-11-20,Chennai,Tamil Nadu,petrol,102.63,88.93,81.76
6819,2022-11-20,Mumbai,Maharashtra,diesel,94.27,88.93,81.76
6818,2022-11-20,Mumbai,Maharashtra,petrol,106.31,88.93,81.76
6817,2022-11-20,Delhi,Delhi,diesel,89.62,88.93,81.76
6816,2022-11-20,Delhi,Delhi,petrol,96.72,88.93,81.76
6821,2022-11-20,Chennai,Tamil Nadu,diesel,94.24,88.93,81.76
6835,2022-11-21,Kolkata,West Bengal,diesel,92.76,88.44,81.68
6839,2022-11-21,Lucknow,Uttar Pradesh,diesel,89.76,88.44,81.68
6838,2022-11-21,Lucknow,Uttar Pradesh,petrol,96.57,88.44,81.68
6837,2022-11-21,Bengaluru,Karnataka,diesel,87.89,88.44,81.68
6836,2022-11-21,Bengaluru,Karnataka,petrol,101.94,88.44,81.68
6834,2022-11-21,Kolkata,West Bengal,petrol,106.03,88.44,81.68
6828,2022-11-21,Delhi,Delhi,petrol,96.72,88.44,81.68
6832,2022-11-21,Chennai,Tamil Nadu,petrol,102.63,88.44,81.68
6829,2022-11-21,Delhi,Delhi,diesel,89.62,88.44,81.68
6833,2022-11-21,Chennai,Tamil Nadu,diesel,94.24,88.44,81.68
6831,2022-11-21,Mumbai,Maharashtra,diesel,94.27,88.44,81.68
6830,2022-11-21,Mumbai,Maharashtra,petrol,106.31,88.44,81.68
6851,2022-11-22,Lucknow,Uttar Pradesh,diesel,89.76,88.65,81.69
6850,2022-11-22,Lucknow,Uttar Pradesh,petrol,96.57,88.65,81.69
6849,2022-11-22,Bengaluru,Karnataka,diesel,87.89,88.65,81.69
6848,2022-11-22,Bengaluru,Karnataka,petrol,101.94,88.65,81.69
6846,2022-11-22,Kolkata,West Bengal,petrol,106.03,88.65,81.69
6847,2022-11-22,Kolkata,West Bengal,diesel,92.76,88.65,81.69
6844,2022-11-22,Chennai,Tamil Nadu,petrol,102.63,88.65,81.69
6843,2022-11-22,Mumbai,Maharashtra,diesel,94.27,88.65,81.69
6842,2022-11-22,Mumbai,Maharashtra,petrol,106.31,88.65,81.69
6841,2022-11-22,Delhi,Delhi,diesel,89.62,88.65,81.69
6840,2022-11-22,Delhi,Delhi,petrol,96.72,88.65,81.69
6845,2022-11-22,Chennai,Tamil Nadu,diesel,94.24,88.65,81.69
6863,2022-11-23,Lucknow,Uttar Pradesh,diesel,89.76,85.9,81.71
6862,2022-11-23,Lucknow,Uttar Pradesh,petrol,96.57,85.9,81.71
6861,2022-11-23,Bengaluru,Karnataka,diesel,87.89,85.9,81.71
6860,2022-11-23,Bengaluru,Karnataka,petrol,101.94,85.9,81.71
6859,2022-11-23,Kolkata,West Bengal,diesel,92.76,85.9,81.71
6858,2022-11-23,Kolkata,West Bengal,petrol,106.03,85.9,81.71
6856,2022-11-23,Chennai,Tamil Nadu,petrol,102.63,85.9,81.71
6855,2022-11-23,Mumbai,Maharashtra,diesel,94.27,85.9,81.71
6854,2022-11-23,Mumbai,Maharashtra,petrol,106.31,85.9,81.71
6853,2022-11-23,Delhi,Delhi,diesel,89.62,85.9,81.71
6852,2022-11-23,Delhi,Delhi,petrol,96.72,85.9,81.71
6857,2022-11-23,Chennai,Tamil Nadu,diesel,94.24,85.9,81.71
6875,2022-11-24,Lucknow,Uttar Pradesh,diesel,89.76,85.59,81.71
6874,2022-11-24,Lucknow,Uttar Pradesh,petrol,96.57,85.59,81.71
6873,2022-11-24,Bengaluru,Karnataka,diesel,87.89,85.59,81.71
6872,2022-11-24,Bengaluru,Karnataka,petrol,101.94,85.59,81.71
6871,2022-11-24,Kolkata,West Bengal,diesel,92.76,85.59,81.71
6870,2022-11-24,Kolkata,West Bengal,petrol,106.03,85.59,81.71
6869,2022-11-24,Chennai,Tamil Nadu,diesel,94.24,85.59,81.71
6867,2022-11-24,Mumbai,Maharashtra,diesel,94.27,85.59,81.71
6866,2022-11-24,Mumbai,Maharashtra,petrol,106.31,85.59,81.71
6865,2022-11-24,Delhi,Delhi,diesel,89.62,85.59,81.71
6864,2022-11-24,Delhi,Delhi,petrol,96.72,85.59,81.71
6868,2022-11-24,Chennai,Tamil Nadu,petrol,102.63,85.59,81.71
6883,2022-11-25,Kolkata,West Bengal,diesel,92.76,83.4,81.73
6887,2022-11-25,Lucknow,Uttar Pradesh,diesel,89.76,83.4,81.73
6886,2022-11-25,Lucknow,Uttar Pradesh,petrol,96.57,83.4,81.73
6885,2022-11-25,Bengaluru,Karnataka,diesel,87.89,83.4,81.73
6884,2022-11-25,Bengaluru,Karnataka,petrol,101.94,83.4,81.73
6882,2022-11-25,Kolkata,West Bengal,petrol,106.03,83.4,81.73
6876,2022-11-25,Delhi,Delhi,petrol,96.72,83.4,81.73
6880,2022-11-25,Chennai,Tamil Nadu,petrol,102.63,83.4,81.73
6877,2022-11-25,Delhi,Delhi,diesel,89.62,83.4,81.73
6881,2022-11-25,Chennai,Tamil Nadu,diesel,94.24,83.4,81.73
6879,2022-11-25,Mumbai,Maharashtra,diesel,94.27,83.4,81.73
6878,2022-11-25,Mumbai,Maharashtra,petrol,106.31,83.4,81.73
6899,2022-11-26,Lucknow,Uttar Pradesh,diesel,89.76,83.4,81.73
6898,2022-11-26,Lucknow,Uttar Pradesh,petrol,96.57,83.4,81.73
6897,2022-11-26,Bengaluru,Karnataka,diesel,87.89,83.4,81.73
6896,2022-11-26,Bengaluru,Karnataka,petrol,101.94,83.4,81.73
6894,2022-11-26,Kolkata,West Bengal,petrol,106.03,83.4,81.73
6895,2022-11-26,Kolkata,West Bengal,diesel,92.76,83.4,81.73
6892,2022-11-26,Chennai,Tamil Nadu,petrol,102.63,83.4,81.73
6891,2022-11-26,Mumbai,Maharashtra,diesel,94.27,83.4,81.73
6890,2022-11-26,Mumbai,Maharashtra,petrol,106.31,83.4,81.73
6889,2022-11-26,Delhi,Delhi,diesel,89.62,83.4,81.73
6888,2022-11-26,Delhi,Delhi,petrol,96.72,83.4,81.73
6893,2022-11-26,Chennai,Tamil Nadu,diesel,94.24,83.4,81.73
6911,2022-11-27,Lucknow,Uttar Pradesh,diesel,89.76,83.4,81.73
6910,2022-11-27,Lucknow,Uttar Pradesh,petrol,96.57,83.4,81.73
6909,2022-11-27,Bengaluru,Karnataka,diesel,87.89,83.4,81.73
6908,2022-11-27,Bengaluru,Karnataka,petrol,101.94,83.4,81.73
6906,2022-11-27,Kolkata,West Bengal,petrol,106.03,83.4,81.73
6907,2022-11-27,Kolkata,West Bengal,diesel,92.76,83.4,81.73
6904,2022-11-27,Chennai,Tamil Nadu,petrol,102.63,83.4,81.73
6900,2022-11-27,Delhi,Delhi,petrol,96.72,83.4,81.73
6901,2022-11-27,Delhi,Delhi,diesel,89.62,83.4,81.73
6905,2022-11-27,Chennai,Tamil Nadu,diesel,94.24,83.4,81.73
6903,2022-11-27,Mumbai,Maharashtra,diesel,94.27,83.4,81.73
6902,2022-11-27,Mumbai,Maharashtra,petrol,106.31,83.4,81.73
6923,2022-11-28,Lucknow,Uttar Pradesh,diesel,89.76,83.5,81.61
6922,2022-11-28,Lucknow,Uttar Pradesh,petrol,96.57,83.5,81.61
6921,2022-11-28,Bengaluru,Karnataka,diesel,87.89,83.5,81.61
6920,2022-11-28,Bengaluru,Karnataka,petrol,101.94,83.5,81.61
6918,2022-11-28,Kolkata,West Bengal,petrol,106.03,83.5,81.61
6919,2022-11-28,Kolkata,West Bengal,diesel,92.76,83.5,81.61
6916,2022-11-28,Chennai,Tamil Nadu,petrol,102.63,83.5,81.61
6915,2022-11-28,Mumbai,Maharashtra,diesel,94.27,83.5,81.61
6914,2022-11-28,Mumbai,Maharashtra,petrol,106.31,83.5,81.61
6913,2022-11-28,Delhi,Delhi,diesel,89.62,83.5,81.61
6912,2022-11-28,Delhi,Delhi,petrol,96.72,83.5,81.61
6917,2022-11-28,Chennai,Tamil Nadu,diesel,94.24,83.5,81.61
6935,2022-11-29,Lucknow,Uttar Pradesh,diesel,89.76,83.22,81.61
6934,2022-11-29,Lucknow,Uttar Pradesh,petrol,96.57,83.22,81.61
6933,2022-11-29,Bengaluru,Karnataka,diesel,87.89,83.22,81.61
6932,2022-11-29,Bengaluru,Karnataka,petrol,101.94,83.22,81.61
6931,2022-11-29,Kolkata,West Bengal,diesel,92.76,83.22,81.61
6930,2022-11-29,Kolkata,West Bengal,petrol,106.03,83.22,81.61
6928,2022-11-29,Chennai,Tamil Nadu,petrol,102.63,83.22,81.61
6924,2022-11-29,Delhi,Delhi,petrol,96.72,83.22,81.61
6925,2022-11-29,Delhi,Delhi,diesel,89.62,83.22,81.61
6929,2022-11-29,Chennai,Tamil Nadu,diesel,94.24,83.22,81.61
6927,2022-11-29,Mumbai,Maharashtra,diesel,94.27,83.22,81.61
6926,2022-11-29,Mumbai,Maharashtra,petrol,106.31,83.22,81.61
